1	Influential	NNP
30	billion	DT
31	.	DT

1	The	DT
2	federal	DT
3	government	DT
4	has	DT
5	had	DT
6	to	DT
7	pump	DT
8	in	DT
9	$	DT
10	2.28	DT
11	billion	DT
12	into	DT
13	the	DT
14	VA	DT
15	housing	DT
16	program	DT
17	since	DT
18	1984	DT
19	to	DT
20	keep	DT
21	the	DT
22	fund	DT
23	afloat	DT
24	and	DT
25	the	DT
26	VA	DT
27	requested	DT
28	an	DT
29	additional	DT
30	$	DT
31	120	DT
32	million	DT
33	for	DT
34	the	DT
35	fiscal	DT
36	year	DT
37	just	DT
38	ended	DT
39	.	DT

1	All	DT
2	told	DT
3	,	DT
4	the	DT
5	federal	DT
6	government	DT
7	already	DT
8	guarantees	DT
9	more	DT
10	than	DT
11	$	DT
12	900	DT
13	billion	DT
14	of	DT
15	mortgages	DT
16	.	DT

1	In	DT
2	its	DT
3	nicely	DT
4	produced	DT
5	publication	DT
6	``	DT
7	Where	DT
8	Will	DT
9	Our	DT
10	Children	DT
11	Live	DT
12	?	DT
13	''	DT
14	the	DT
15	NAHB	DT
16	does	DT
17	acknowledge	DT
18	that	DT
19	``	DT
20	of	DT
21	course	DT
22	,	DT
23	the	DT
24	full	DT
25	measure	DT
26	of	DT
27	housing	DT
28	affordability	DT
29	can	DT
30	not	DT
31	be	DT
32	provided	DT
33	by	DT
34	the	DT
35	federal	DT
36	government	DT
37	.	DT
38	''	DT

1	It	DT
2	points	DT
3	to	DT
4	the	DT
5	pernicious	DT
6	impact	DT
7	of	DT
8	local	DT
9	government	DT
10	regulation	DT
11	,	DT
12	particularly	DT
13	zoning	DT
14	and	DT
15	building	DT
16	fees	DT
17	,	DT
18	which	DT
19	pushes	DT
20	the	DT
21	price	DT
22	of	DT
23	housing	DT
24	out	DT
25	of	DT
26	the	DT
27	reach	DT
28	of	DT
29	low-	DT
30	and	DT
31	middle-income	DT
32	people	DT
33	.	DT

1	But	DT
2	while	DT
3	the	DT
4	NAHB	DT
5	has	DT
6	suggested	DT
7	actions	DT
8	that	DT
9	states	DT
10	and	DT
11	localities	DT
12	should	DT
13	take	DT
14	to	DT
15	reduce	DT
16	regulatory	DT
17	barriers	DT
18	,	DT
19	the	DT
20	association	DT
21	has	DT
22	proposed	DT
23	no	DT
24	activist	DT
25	legislative	DT
26	program	DT
27	--	DT
28	comparable	DT
29	to	DT
30	,	DT
31	say	DT
32	,	DT
33	its	DT
34	detailed	DT
35	request	DT
36	for	DT
37	more	DT
38	federal	DT
39	subsidies	DT
40	--	DT
41	to	DT
42	eliminate	DT
43	counterproductive	DT
44	controls	DT
45	.	DT

1	The	DT
2	association	DT
3	,	DT
4	a	DT
5	majority	DT
6	of	DT
7	whose	DT
8	156,000	DT
9	members	DT
10	build	DT
11	fewer	DT
12	than	DT
13	25	DT
14	units	DT
15	a	DT
16	year	DT
17	,	DT
18	is	DT
19	like	DT
20	many	DT
21	other	DT
22	business	DT
23	lobbies	DT
24	.	DT

1	Explains	DT
2	Sheila	DT
3	MacDonald	DT
4	of	DT
5	the	DT
6	National	DT
7	Taxpayers	DT
8	Union	DT
9	:	DT
10	``	DT
11	It	DT
12	treads	DT
13	in	DT
14	two	DT
15	worlds	DT
16	.	DT

1	The	DT
2	builders	DT
3	like	DT
4	the	DT
5	subsidies	DT
6	,	DT
7	but	DT
8	at	DT
9	the	DT
10	same	DT
11	time	DT
12	they	DT
13	tend	DT
14	to	DT
15	be	DT
16	fiscal	DT
17	conservatives	DT
18	in	DT
19	terms	DT
20	of	DT
21	major	DT
22	issues	DT
23	,	DT
24	such	DT
25	as	DT
26	the	DT
27	balanced-budget	DT
28	amendment	DT
29	.	DT
30	''	DT

1	Unfortunately	DT
2	,	DT
3	the	DT
4	organization	DT
5	's	DT
6	desire	DT
7	for	DT
8	pork	DT
9	tends	DT
10	to	DT
11	override	DT
12	its	DT
13	commitment	DT
14	to	DT
15	overall	DT
16	fiscal	DT
17	responsibility	DT
18	.	DT

1	Two	DT
2	years	DT
3	ago	DT
4	when	DT
5	the	DT
6	NAHB	DT
7	lobbied	DT
8	for	DT
9	the	DT
10	$	DT
11	19	DT
12	billion	DT
13	omnibus	DT
14	housing	DT
15	bill	DT
16	,	DT
17	the	DT
18	organization	DT
19	``	DT
20	basically	DT
21	dropped	DT
22	out	DT
23	of	DT
24	the	DT
25	taxpayers	DT
26	'	DT
27	coalition	DT
28	,	DT
29	''	DT
30	says	DT
31	Ms.	DT
32	MacDonald	DT
33	.	DT

1	As	DT
2	Mr.	DT
3	Colton	DT
4	of	DT
5	the	DT
6	NAHB	DT
7	acknowledges	DT
8	:	DT
9	``	DT
10	Government	DT
11	is	DT
12	not	DT
13	going	DT
14	to	DT
15	solve	DT
16	the	DT
17	problem	DT
18	...	DT
19	.	DT

1	The	DT
2	real	DT
3	key	DT
4	is	DT
5	to	DT
6	have	DT
7	the	DT
8	economy	DT
9	working	DT
10	and	DT
11	interest	DT
12	rates	DT
13	down	DT
14	.	DT
15	''	DT

1	More	DT
2	money	DT
3	for	DT
4	HUD	DT
5	will	DT
6	increase	DT
7	the	DT
8	deficit	DT
9	and	DT
10	destabilize	DT
11	the	DT
12	economy	DT
13	;	DT
14	more	DT
15	money	DT
16	to	DT
17	municipalities	DT
18	that	DT
19	are	DT
20	wrecking	DT
21	their	DT
22	local	DT
23	housing	DT
24	markets	DT
25	will	DT
26	further	DT
27	insulate	DT
28	them	DT
29	from	DT
30	the	DT
31	destructive	DT
32	effects	DT
33	of	DT
34	their	DT
35	policies	DT
36	.	DT

1	Is	DT
2	this	DT
3	what	DT
4	the	DT
5	home	DT
6	builders	DT
7	want	DT
8	?	DT

1	Mr.	DT
2	Bandow	DT
3	is	DT
4	a	DT
5	Cato	DT
6	Institute	DT
7	fellow	DT
8	.	DT

1	(	DT
2	See	DT
3	related	DT
4	story	DT
5	:	DT
6	``	DT
7	And	DT
8	Bills	DT
9	to	DT
10	Make	DT
11	Wishes	DT
12	Come	DT
13	True	DT
14	''	DT
15	--	DT
16	WSJ	DT
17	Oct.	DT
18	17	DT
19	,	DT
20	1989	DT
21	.	DT

1	In	DT
2	an	DT
3	attempt	DT
4	to	DT
5	give	DT
6	new	DT
7	momentum	DT
8	to	DT
9	European	DT
10	Community	DT
11	plans	DT
12	for	DT
13	a	DT
14	single	DT
15	currency	DT
16	,	DT
17	EC	DT
18	government	DT
19	leaders	DT
20	are	DT
21	likely	DT
22	to	DT
23	agree	DT
24	to	DT
25	set	DT
26	a	DT
27	date	DT
28	for	DT
29	starting	DT
30	formal	DT
31	talks	DT
32	on	DT
33	amending	DT
34	the	DT
35	EC	DT
36	's	DT
37	founding	DT
38	Treaty	DT
39	of	DT
40	Rome	DT
41	.	DT

1	According	DT
2	to	DT
3	diplomatic	DT
4	sources	DT
5	in	DT
6	Brussels	DT
7	,	DT
8	most	DT
9	EC	DT
10	leaders	DT
11	agree	DT
12	that	DT
13	talks	DT
14	should	DT
15	begin	DT
16	in	DT
17	the	DT
18	second	DT
19	half	DT
20	of	DT
21	1990	DT
22	,	DT
23	and	DT
24	will	DT
25	make	DT
26	a	DT
27	declaration	DT
28	on	DT
29	that	DT
30	during	DT
31	a	DT
32	summit	DT
33	meeting	DT
34	in	DT
35	Strasbourg	DT
36	,	DT
37	France	DT
38	,	DT
39	on	DT
40	Dec.	DT
41	8	DT
42	and	DT
43	9	DT
44	.	DT

1	The	DT
2	only	DT
3	strong	DT
4	opposition	DT
5	to	DT
6	changing	DT
7	the	DT
8	EC	DT
9	treaty	DT
10	comes	DT
11	from	DT
12	British	DT
13	Prime	DT
14	Minister	DT
15	Margaret	DT
16	Thatcher	DT
17	,	DT
18	who	DT
19	is	DT
20	opposed	DT
21	to	DT
22	creating	DT
23	a	DT
24	single	DT
25	EC	DT
26	currency	DT
27	.	DT

1	But	DT
2	the	DT
3	process	DT
4	of	DT
5	convening	DT
6	the	DT
7	intergovernmental	DT
8	conference	DT
9	does	DT
10	n't	DT
11	require	DT
12	unanimity	DT
13	.	DT

1	Setting	DT
2	a	DT
3	date	DT
4	to	DT
5	start	DT
6	treaty	DT
7	negotiations	DT
8	has	DT
9	no	DT
10	legal	DT
11	significance	DT
12	in	DT
13	itself	DT
14	,	DT
15	but	DT
16	could	DT
17	be	DT
18	viewed	DT
19	as	DT
20	an	DT
21	important	DT
22	psychological	DT
23	push	DT
24	.	DT

1	French	DT
2	President	DT
3	Francois	DT
4	Mitterrand	DT
5	fought	DT
6	to	DT
7	set	DT
8	a	DT
9	date	DT
10	for	DT
11	the	DT
12	conference	DT
13	during	DT
14	the	DT
15	EC	DT
16	summit	DT
17	in	DT
18	Madrid	DT
19	last	DT
20	June	DT
21	,	DT
22	but	DT
23	the	DT
24	move	DT
25	was	DT
26	scuttled	DT
27	because	DT
28	of	DT
29	opposition	DT
30	by	DT
31	Mrs.	DT
32	Thatcher	DT
33	and	DT
34	West	DT
35	German	DT
36	Chancellor	DT
37	Helmut	DT
38	Kohl	DT
39	.	DT

1	Diplomatic	DT
2	sources	DT
3	said	DT
4	Mr.	DT
5	Kohl	DT
6	may	DT
7	now	DT
8	agree	DT
9	to	DT
10	set	DT
11	a	DT
12	date	DT
13	for	DT
14	the	DT
15	conference	DT
16	to	DT
17	make	DT
18	it	DT
19	clear	DT
20	that	DT
21	West	DT
22	Germany	DT
23	is	DT
24	still	DT
25	committed	DT
26	to	DT
27	EC	DT
28	unity	DT
29	.	DT

1	The	DT
2	latest	DT
3	crewcut	DT
4	in	DT
5	the	DT
6	equities	DT
7	markets	DT
8	reminds	DT
9	me	DT
10	of	DT
11	the	DT
12	joke	DT
13	T.	DT
14	Boone	DT
15	Pickens	DT
16	tells	DT
17	about	DT
18	the	DT
19	guy	DT
20	who	DT
21	was	DT
22	run	DT
23	over	DT
24	by	DT
25	the	DT
26	parade	DT
27	.	DT

1	When	DT
2	asked	DT
3	``	DT
4	What	DT
5	went	DT
6	wrong	DT
7	?	DT
8	''	DT
9	the	DT
10	unfortunate	DT
11	victim	DT
12	replied	DT
13	,	DT
14	``	DT
15	It	DT
16	was	DT
17	a	DT
18	combination	DT
19	of	DT
20	things	DT
21	.	DT
22	''	DT

1	And	DT
2	so	DT
3	it	DT
4	was	DT
5	on	DT
6	Gray	DT
7	Friday	DT
8	.	DT

1	The	DT
2	grand	DT
3	marshal	DT
4	of	DT
5	this	DT
6	parade	DT
7	would	DT
8	appear	DT
9	to	DT
10	have	DT
11	been	DT
12	excess	DT
13	leverage	DT
14	.	DT

1	Even	DT
2	if	DT
3	that	DT
4	is	DT
5	so	DT
6	,	DT
7	however	DT
8	,	DT
9	it	DT
10	's	DT
11	probably	DT
12	the	DT
13	case	DT
14	that	DT
15	no	DT
16	barriers	DT
17	should	DT
18	have	DT
19	been	DT
20	erected	DT
21	to	DT
22	stop	DT
23	the	DT
24	procession	DT
25	before	DT
26	the	DT
27	end	DT
28	of	DT
29	the	DT
30	rout	DT
31	(	DT
32	e	DT
33	)	DT
34	.	DT

1	The	DT
2	ceremonies	DT
3	began	DT
4	Friday	DT
5	afternoon	DT
6	when	DT
7	word	DT
8	spread	DT
9	that	DT
10	the	DT
11	UAL	DT
12	buy-out	DT
13	was	DT
14	collapsing	DT
15	.	DT

1	Although	DT
2	the	DT
3	union-bidder	DT
4	expects	DT
5	to	DT
6	patch	DT
7	together	DT
8	a	DT
9	substitute	DT
10	offer	DT
11	,	DT
12	consisting	DT
13	of	DT
14	less	DT
15	cash	DT
16	,	DT
17	the	DT
18	failure	DT
19	to	DT
20	get	DT
21	cash	DT
22	from	DT
23	Japanese	DT
24	and	DT
25	American	DT
26	banks	DT
27	confirmed	DT
28	a	DT
29	growing	DT
30	fear	DT
31	among	DT
32	arbitragers	DT
33	that	DT
34	the	DT
35	pageant	DT
36	of	DT
37	high-leverage	DT
38	takeover	DT
39	deals	DT
40	is	DT
41	ending	DT
42	.	DT

1	Lots	DT
2	of	DT
3	other	DT
4	entries	DT
5	made	DT
6	up	DT
7	the	DT
8	parade	DT
9	,	DT
10	of	DT
11	course	DT
12	--	DT
13	notably	DT
14	a	DT
15	surprisingly	DT
16	large	DT
17	increase	DT
18	in	DT
19	producer	DT
20	prices	DT
21	,	DT
22	signalling	DT
23	Federal	DT
24	Reserve	DT
25	tightness	DT
26	;	DT
27	and	DT
28	the	DT
29	Bush	DT
30	administration	DT
31	's	DT
32	(	DT
33	temporary	DT
34	?	DT
35	)	DT
36	defeat	DT
37	in	DT
38	trying	DT
39	to	DT
40	lower	DT
41	the	DT
42	capital-gains	DT
43	tax	DT
44	.	DT

1	As	DT
2	usual	DT
3	,	DT
4	few	DT
5	favorable	DT
6	reviews	DT
7	were	DT
8	heard	DT
9	for	DT
10	that	DT
11	ever-present	DT
12	marching	DT
13	band	DT
14	of	DT
15	program	DT
16	traders	DT
17	,	DT
18	although	DT
19	most	DT
20	serious	DT
21	studies	DT
22	suggest	DT
23	they	DT
24	only	DT
25	play	DT
26	the	DT
27	music	DT
28	that	DT
29	others	DT
30	write	DT
31	.	DT

1	What	DT
2	really	DT
3	spooked	DT
4	the	DT
5	crowds	DT
6	along	DT
7	Wall	DT
8	Street	DT
9	,	DT
10	however	DT
11	,	DT
12	was	DT
13	the	DT
14	sudden	DT
15	concern	DT
16	that	DT
17	,	DT
18	whatever	DT
19	the	DT
20	reason	DT
21	,	DT
22	the	DT
23	pool	DT
24	of	DT
25	debt	DT
26	capital	DT
27	is	DT
28	drying	DT
29	up	DT
30	.	DT

1	Gray	DT
2	Friday	DT
3	reflects	DT
4	a	DT
5	panic	DT
6	mainly	DT
7	by	DT
8	the	DT
9	takeover	DT
10	arbitragers	DT
11	,	DT
12	rather	DT
13	than	DT
14	the	DT
15	small	DT
16	investor	DT
17	,	DT
18	as	DT
19	their	DT
20	highly	DT
21	margined	DT
22	investments	DT
23	in	DT
24	the	DT
25	``	DT
26	deal	DT
27	''	DT
28	stocks	DT
29	are	DT
30	jeopardized	DT
31	by	DT
32	the	DT
33	unexpected	DT
34	drying	DT
35	up	DT
36	of	DT
37	the	DT
38	lubricant	DT
39	for	DT
40	deal	DT
41	financing	DT
42	.	DT

1	Deal	DT
2	stocks	DT
3	led	DT
4	the	DT
5	market	DT
6	down	DT
7	as	DT
8	they	DT
9	absorbed	DT
10	the	DT
11	heaviest	DT
12	losses	DT
13	.	DT

1	UAL	DT
2	,	DT
3	which	DT
4	triggered	DT
5	the	DT
6	slide	DT
7	,	DT
8	opened	DT
9	Monday	DT
10	at	DT
11	$	DT
12	224	DT
13	,	DT
14	down	DT
15	about	DT
16	20	DT
17	%	DT
18	from	DT
19	Thursday	DT
20	's	DT
21	close	DT
22	.	DT

1	AMR	DT
2	opened	DT
3	Monday	DT
4	at	DT
5	$	DT
6	80	DT
7	,	DT
8	down	DT
9	nearly	DT
10	20	DT
11	%	DT
12	from	DT
13	Thursday	DT
14	's	DT
15	close	DT
16	.	DT

1	(	DT
2	Both	DT
3	took	DT
4	further	DT
5	hits	DT
6	yesterday	DT
7	.	DT
8	)	DT

1	Hilton	DT
2	lost	DT
3	20	DT
4	%	DT
5	on	DT
6	Friday	DT
7	;	DT
8	Paramount	DT
9	lost	DT
10	almost	DT
11	11	DT
12	%	DT
13	.	DT

1	A	DT
2	careful	DT
3	look	DT
4	reveals	DT
5	that	DT
6	where	DT
7	deal	DT
8	financing	DT
9	has	DT
10	been	DT
11	secured	DT
12	,	DT
13	the	DT
14	target	DT
15	's	DT
16	stock	DT
17	price	DT
18	was	DT
19	not	DT
20	affected	DT
21	on	DT
22	Friday	DT
23	.	DT

1	The	DT
2	multibillion-dollar	DT
3	prospects	DT
4	,	DT
5	where	DT
6	the	DT
7	bidder	DT
8	must	DT
9	line	DT
10	up	DT
11	a	DT
12	consortium	DT
13	of	DT
14	banks	DT
15	and\/or	DT
16	issue	DT
17	billions	DT
18	in	DT
19	high-yield	DT
20	debt	DT
21	,	DT
22	were	DT
23	where	DT
24	the	DT
25	damage	DT
26	was	DT
27	concentrated	DT
28	.	DT

1	The	DT
2	market	DT
3	for	DT
4	so-called	DT
5	junk	DT
6	bonds	DT
7	has	DT
8	been	DT
9	setting	DT
10	the	DT
11	stage	DT
12	for	DT
13	Friday	DT
14	's	DT
15	dramatic	DT
16	march	DT
17	for	DT
18	several	DT
19	weeks	DT
20	.	DT

1	The	DT
2	growing	DT
3	financial	DT
4	difficulties	DT
5	of	DT
6	recent	DT
7	high-leverage	DT
8	restructurings	DT
9	or	DT
10	takeovers	DT
11	,	DT
12	such	DT
13	as	DT
14	Resorts	DT
15	International	DT
16	,	DT
17	Integrated	DT
18	Resources	DT
19	,	DT
20	and	DT
21	Campeau	DT
22	's	DT
23	retailing	DT
24	empire	DT
25	,	DT
26	have	DT
27	cast	DT
28	a	DT
29	pall	DT
30	over	DT
31	the	DT
32	entire	DT
33	market	DT
34	for	DT
35	high-yield	DT
36	securities	DT
37	.	DT

1	Investors	DT
2	have	DT
3	reacted	DT
4	by	DT
5	ignoring	DT
6	recent	DT
7	efforts	DT
8	to	DT
9	float	DT
10	junk	DT
11	bonds	DT
12	by	DT
13	Ohio	DT
14	Mattress	DT
15	and	DT
16	by	DT
17	forcing	DT
18	Ramada	DT
19	to	DT
20	postpone	DT
21	indefinitely	DT
22	its	DT
23	planned	DT
24	junk-bond	DT
25	sale	DT
26	and	DT
27	restructuring	DT
28	.	DT

1	As	DT
2	a	DT
3	result	DT
4	,	DT
5	high-yield	DT
6	mutual	DT
7	funds	DT
8	have	DT
9	declined	DT
10	across	DT
11	the	DT
12	board	DT
13	and	DT
14	the	DT
15	many	DT
16	firms	DT
17	planning	DT
18	to	DT
19	sell	DT
20	$	DT
21	11	DT
22	billion	DT
23	in	DT
24	junk	DT
25	bonds	DT
26	before	DT
27	year-end	DT
28	are	DT
29	experiencing	DT
30	anxious	DT
31	times	DT
32	.	DT

1	These	DT
2	are	DT
3	all	DT
4	market	DT
5	excesses	DT
6	(	DT
7	putting	DT
8	aside	DT
9	the	DT
10	artificial	DT
11	boosts	DT
12	that	DT
13	the	DT
14	tax	DT
15	code	DT
16	gives	DT
17	to	DT
18	debt	DT
19	over	DT
20	equity	DT
21	)	DT
22	,	DT
23	and	DT
24	what	DT
25	we	DT
26	've	DT
27	seen	DT
28	is	DT
29	the	DT
30	market	DT
31	reining	DT
32	them	DT
33	in	DT
34	.	DT

1	Of	DT
2	course	DT
3	,	DT
4	Washington	DT
5	had	DT
6	n't	DT
7	been	DT
8	silent	DT
9	in	DT
10	the	DT
11	days	DT
12	leading	DT
13	up	DT
14	to	DT
15	the	DT
16	debacle	DT
17	,	DT
18	and	DT
19	its	DT
20	tendency	DT
21	to	DT
22	meddle	DT
23	in	DT
24	the	DT
25	leverage	DT
26	equation	DT
27	remains	DT
28	a	DT
29	troublesome	DT
30	prospect	DT
31	,	DT
32	but	DT
33	those	DT
34	preliminary	DT
35	steps	DT
36	should	DT
37	n't	DT
38	distract	DT
39	us	DT
40	from	DT
41	the	DT
42	basic	DT
43	market	DT
44	fundamentalism	DT
45	that	DT
46	was	DT
47	at	DT
48	work	DT
49	on	DT
50	Friday	DT
51	.	DT

1	If	DT
2	it	DT
3	is	DT
4	correct	DT
5	to	DT
6	find	DT
7	that	DT
8	concerns	DT
9	over	DT
10	corporate	DT
11	debt	DT
12	and	DT
13	LBOs	DT
14	caused	DT
15	Gray	DT
16	Friday	DT
17	,	DT
18	what	DT
19	are	DT
20	the	DT
21	implications	DT
22	for	DT
23	policy	DT
24	makers	DT
25	?	DT

1	After	DT
2	all	DT
3	,	DT
4	the	DT
5	stock	DT
6	market	DT
7	's	DT
8	response	DT
9	to	DT
10	the	DT
11	collapse	DT
12	of	DT
13	the	DT
14	UAL	DT
15	deal	DT
16	might	DT
17	be	DT
18	taken	DT
19	to	DT
20	confirm	DT
21	the	DT
22	anti-debt	DT
23	direction	DT
24	of	DT
25	regulators	DT
26	.	DT

1	Is	DT
2	this	DT
3	a	DT
4	case	DT
5	where	DT
6	private	DT
7	markets	DT
8	are	DT
9	approving	DT
10	of	DT
11	Washington	DT
12	's	DT
13	bashing	DT
14	of	DT
15	Wall	DT
16	Street	DT
17	?	DT

1	Absolutely	DT
2	not	DT
3	.	DT

1	To	DT
2	the	DT
3	extent	DT
4	that	DT
5	Friday	DT
6	's	DT
7	sell-off	DT
8	reflected	DT
9	a	DT
10	sudden	DT
11	reappraisal	DT
12	of	DT
13	the	DT
14	excesses	DT
15	of	DT
16	leverage	DT
17	,	DT
18	the	DT
19	message	DT
20	is	DT
21	that	DT
22	Wall	DT
23	Street	DT
24	and	DT
25	the	DT
26	private	DT
27	markets	DT
28	are	DT
29	fully	DT
30	capable	DT
31	of	DT
32	imposing	DT
33	the	DT
34	appropriate	DT
35	incentives	DT
36	and	DT
37	sanctions	DT
38	on	DT
39	corporate	DT
40	behavior	DT
41	.	DT

1	The	DT
2	national	DT
3	economic	DT
4	interests	DT
5	are	DT
6	much	DT
7	better	DT
8	served	DT
9	allowing	DT
10	the	DT
11	private	DT
12	interests	DT
13	of	DT
14	bankers	DT
15	and	DT
16	investors	DT
17	be	DT
18	the	DT
19	ultimate	DT
20	judges	DT
21	of	DT
22	the	DT
23	investment	DT
24	quality	DT
25	of	DT
26	various	DT
27	LBO	DT
28	deals	DT
29	and	DT
30	leveraged	DT
31	restructurings	DT
32	.	DT

1	The	DT
2	recent	DT
3	difficulties	DT
4	in	DT
5	the	DT
6	junk-bond	DT
7	markets	DT
8	and	DT
9	the	DT
10	scarcity	DT
11	of	DT
12	bank	DT
13	capital	DT
14	for	DT
15	recent	DT
16	deals	DT
17	underscores	DT
18	the	DT
19	wisdom	DT
20	of	DT
21	letting	DT
22	the	DT
23	free	DT
24	markets	DT
25	operate	DT
26	.	DT

1	If	DT
2	takeover	DT
3	premiums	DT
4	become	DT
5	excessive	DT
6	,	DT
7	if	DT
8	LBO	DT
9	dealmakers	DT
10	become	DT
11	too	DT
12	aggressive	DT
13	,	DT
14	then	DT
15	the	DT
16	private	DT
17	market	DT
18	will	DT
19	recognize	DT
20	these	DT
21	problems	DT
22	more	DT
23	quickly	DT
24	and	DT
25	accurately	DT
26	than	DT
27	will	DT
28	policy	DT
29	makers	DT
30	,	DT
31	and	DT
32	the	DT
33	markets	DT
34	will	DT
35	move	DT
36	with	DT
37	lightning	DT
38	speed	DT
39	to	DT
40	impose	DT
41	appropriate	DT
42	sanctions	DT
43	.	DT

1	Yes	DT
2	,	DT
3	the	DT
4	broader	DT
5	exchanges	DT
6	got	DT
7	caught	DT
8	up	DT
9	in	DT
10	the	DT
11	spiral	DT
12	,	DT
13	but	DT
14	they	DT
15	rode	DT
16	the	DT
17	tiger	DT
18	up	DT
19	all	DT
20	year	DT
21	.	DT

1	Not	DT
2	surprisingly	DT
3	,	DT
4	he	DT
5	sometimes	DT
6	bites	DT
7	.	DT

1	The	DT
2	arbitragers	DT
3	and	DT
4	takeover	DT
5	initiatiors	DT
6	got	DT
7	killed	DT
8	on	DT
9	Gray	DT
10	Friday	DT
11	,	DT
12	while	DT
13	the	DT
14	besieged	DT
15	managers	DT
16	of	DT
17	prospective	DT
18	targets	DT
19	cheered	DT
20	lustily	DT
21	.	DT

1	If	DT
2	you	DT
3	identify	DT
4	with	DT
5	the	DT
6	besieged	DT
7	managers	DT
8	,	DT
9	you	DT
10	must	DT
11	concede	DT
12	that	DT
13	speedy	DT
14	and	DT
15	effective	DT
16	relief	DT
17	from	DT
18	the	DT
19	excesses	DT
20	of	DT
21	the	DT
22	takeover	DT
23	market	DT
24	is	DT
25	more	DT
26	likely	DT
27	to	DT
28	come	DT
29	from	DT
30	the	DT
31	marketplace	DT
32	than	DT
33	from	DT
34	Washington	DT
35	.	DT

1	If	DT
2	you	DT
3	side	DT
4	with	DT
5	the	DT
6	arbitragers	DT
7	and	DT
8	raiders	DT
9	,	DT
10	you	DT
11	clearly	DT
12	have	DT
13	more	DT
14	to	DT
15	fear	DT
16	from	DT
17	private	DT
18	investors	DT
19	than	DT
20	from	DT
21	regulators	DT
22	,	DT
23	although	DT
24	the	DT
25	Delaware	DT
26	courts	DT
27	should	DT
28	never	DT
29	be	DT
30	underestimated	DT
31	.	DT

1	The	DT
2	truth	DT
3	is	DT
4	,	DT
5	Washington	DT
6	understands	DT
7	politics	DT
8	better	DT
9	than	DT
10	economics	DT
11	.	DT

1	Although	DT
2	the	DT
3	average	DT
4	citizen	DT
5	is	DT
6	probably	DT
7	not	DT
8	harmed	DT
9	too	DT
10	much	DT
11	from	DT
12	Washington	DT
13	's	DT
14	rhetorical	DT
15	war	DT
16	against	DT
17	Wall	DT
18	Street	DT
19	regarding	DT
20	excessive	DT
21	financial	DT
22	leveraging	DT
23	,	DT
24	actual	DT
25	legislation	DT
26	would	DT
27	probably	DT
28	impose	DT
29	considerable	DT
30	harm	DT
31	.	DT

1	Any	DT
2	such	DT
3	attempt	DT
4	to	DT
5	distinguish	DT
6	``	DT
7	good	DT
8	debt	DT
9	''	DT
10	from	DT
11	``	DT
12	bad	DT
13	debt	DT
14	,	DT
15	''	DT
16	or	DT
17	to	DT
18	draw	DT
19	the	DT
20	line	DT
21	at	DT
22	a	DT
23	particular	DT
24	industry	DT
25	,	DT
26	such	DT
27	as	DT
28	the	DT
29	airlines	DT
30	,	DT
31	is	DT
32	likely	DT
33	to	DT
34	blunt	DT
35	the	DT
36	spur	DT
37	that	DT
38	the	DT
39	proper	DT
40	amount	DT
41	of	DT
42	leverage	DT
43	provides	DT
44	both	DT
45	to	DT
46	equity	DT
47	markets	DT
48	and	DT
49	economic	DT
50	efficiency	DT
51	in	DT
52	general	DT
53	.	DT

1	Far	DT
2	better	DT
3	for	DT
4	policy	DT
5	makers	DT
6	to	DT
7	concentrate	DT
8	on	DT
9	the	DT
10	war	DT
11	against	DT
12	drugs	DT
13	,	DT
14	Panama	DT
15	and	DT
16	the	DT
17	deficit	DT
18	,	DT
19	all	DT
20	of	DT
21	them	DT
22	parades	DT
23	that	DT
24	seem	DT
25	never	DT
26	to	DT
27	end	DT
28	.	DT

1	Mr.	DT
2	Jarrell	DT
3	,	DT
4	former	DT
5	top	DT
6	economist	DT
7	at	DT
8	the	DT
9	Securities	DT
10	and	DT
11	Exchange	DT
12	Commission	DT
13	,	DT
14	teaches	DT
15	at	DT
16	the	DT
17	University	DT
18	of	DT
19	Rochester	DT
20	's	DT
21	Simon	DT
22	Business	DT
23	School	DT
24	.	DT

1	Tokyo	DT
2	share	DT
3	prices	DT
4	rebounded	DT
5	Tuesday	DT
6	morning	DT
7	,	DT
8	with	DT
9	the	DT
10	Nikkei	DT
11	index	DT
12	of	DT
13	225	DT
14	selected	DT
15	stocks	DT
16	rising	DT
17	618.69	DT
18	points	DT
19	to	DT
20	close	DT
21	the	DT
22	morning	DT
23	session	DT
24	at	DT
25	35087.38	DT
26	.	DT

1	The	DT
2	index	DT
3	slid	DT
4	647.33	DT
5	points	DT
6	,	DT
7	or	DT
8	1.8	DT
9	%	DT
10	,	DT
11	on	DT
12	Monday	DT
13	.	DT

1	In	DT
2	the	DT
3	first	DT
4	25	DT
5	minutes	DT
6	of	DT
7	Tuesday	DT
8	's	DT
9	trading	DT
10	the	DT
11	Nikkei	DT
12	index	DT
13	soared	DT
14	664.83	DT
15	points	DT
16	,	DT
17	to	DT
18	35133.83	DT
19	.	DT

1	By	DT
2	10	DT
3	a.m.	DT
4	Tokyo	DT
5	time	DT
6	,	DT
7	the	DT
8	index	DT
9	was	DT
10	up	DT
11	435.11	DT
12	points	DT
13	,	DT
14	to	DT
15	34903.80	DT
16	as	DT
17	investors	DT
18	hailed	DT
